code,date,elect,gas,heat,watercool,waterhot
A15105302,202206,655649,0,0,36592,0
A15178201,202206,554988,0,0,45030,0
A15178202,202206,75186,0,0,5735,0
A15180705,202206,931906,0,0,64650,0
A15176202,202206,331960,0,0,23774,0
A15106101,202206,64610,5,0,3529,0
A15180701,202206,52459,0,0,3778,0
A15105303,202206,621934,0,0,39571,0
A15105602,202206,116521,0,0,8003,0
A15176602,202206,43524,0,0,0,0
A15105008,202206,129745,0,0,6853,0
A10025428,202206,61766,0,0,69376,0
A15101503,202206,98272,0,0,7109,0
A15176701,202206,196581,0,0,1142,0
A15101501,202206,49776,0,0,0,0
A15185201,202206,36308,0,0,4533,0
A15101506,202206,375773,0,0,25904,0
A15101505,202206,46541,0,0,3363,0
A15101802,202206,192369,0,0,23758,0
A15101508,202206,382334,0,0,27127,5086
A15102203,202206,92698,0,0,6521,0
A15101507,202206,30887,0,14203,0,2460
A15102202,202206,58860,0,0,4345,0
A15190705,202206,452693,0,0,28779,0
A15108003,202206,44346,0,0,6402,0
A15106001,202207,64816,0,0,3902,0
A15192201,202207,175024,0,0,9282,0
A15105302,202207,699776,0,0,37113,0
A15178202,202207,102608,0,0,5557,0
A15180705,202207,1209015,0,0,65024,0
A15106101,202207,81773,3,0,3492,0
A15105301,202207,63211,0,0,4526,0
A15184101,202207,135118,0,0,0,0
A15180701,202207,69391,0,0,3922,0
A15105303,202207,741624,0,0,35033,0
A15105005,202207,94046,0,0,0,0
A15105004,202207,250315,0,0,12715,0
A15192202,202207,197632,0,0,9933,0
A15105503,202207,371727,0,0,21305,0
A15105006,202207,111698,0,0,6883,0
A10025092,202207,441759,0,0,19637,0
A10023372,202207,10063,0,0,45,0
A15101503,202207,127460,0,0,7578,0
A15186002,202207,94940,0,0,6134,0
A15185201,202207,47435,0,0,0,0
A15101506,202207,454455,0,0,26978,0
A15190301,202207,88733,0,0,0,0
A15179701,202207,183954,0,0,8994,0
A15101802,202207,276087,0,0,0,0
A15101508,202207,526701,0,0,24075,3845
A15188101,202207,105593,0,0,178251,0
A15185704,202207,128911,0,0,0,0
A15102203,202207,119164,0,0,6909,0
A15101507,202207,30915,0,10775,0,1995
A15102202,202207,73021,0,0,4498,0
A15102902,202207,86567,0,0,0,0
A15101509,202207,44428,0,0,2034,0
A15192201,202208,198408,0,0,9525,0
A15105302,202208,786672,0,0,36121,0
A15106103,202208,92583,0,0,5859,0
A15178201,202208,834702,0,0,45701,0
A15106101,202208,90691,3,0,3483,0
A15184101,202208,147135,0,0,13167,0
A15180701,202208,78688,0,0,3908,0
A15105602,202208,154783,0,0,8171,0
A15192202,202208,220281,0,0,10146,0
A15106901,202208,803478,0,0,38913,0
A15105008,202208,190619,0,0,7013,0
A10026710,202208,103124,0,0,0,0
A10025092,202208,597804,0,0,20282,0
A10024894,202208,200713,0,0,8748,0
A15177101,202208,62910,0,0,0,0
A15101503,202208,148131,0,0,7396,0
A15186002,202208,117879,0,0,6140,0
A15101101,202208,169877,0,0,8882,0
A15179403,202208,218298,0,0,10557,0
A15101505,202208,72474,0,0,3515,0
A15190301,202208,97788,0,0,0,0
A15101508,202208,465238,0,0,26284,2231
A15185704,202208,145019,0,0,0,0
A15101504,202208,1106095,0,0,54537,0
A15102902,202208,81527,0,0,0,0
A15101509,202208,38252,0,0,1891,0
A15108001,202208,53359,0,0,0,0
A15106001,202209,54728,0,0,3726,0
A15178203,202209,127824,0,0,6475,0
A15105302,202209,559015,0,0,34550,0
A15178201,202209,580331,0,0,46711,0
A15106101,202209,66156,2,0,3393,0
A15184101,202209,106492,0,0,0,0
A15105303,202209,743222,0,0,36409,0
A15105602,202209,121230,0,0,8027,0
A15105004,202209,203710,0,0,13047,0
A15192202,202209,177149,0,0,9924,0
A15106901,202209,549125,0,0,39153,0
A15105006,202209,91693,0,0,6176,0
A15105603,202209,425465,0,0,23918,5135
A10026710,202209,70436,0,0,4296,0
A10025428,202209,54858,0,0,2191,0
A10025092,202209,531820,0,0,20034,0
A10023372,202209,10925,0,0,122,0
A15177101,202209,45535,0,0,0,0
A15176701,202209,190299,0,0,1010,0
A15101501,202209,54830,0,0,5130,0
A15101101,202209,125186,0,0,8500,0
A15185201,202209,39494,0,0,0,0
A15179403,202209,150644,0,0,9379,0
A15187101,202209,52134,0,0,3795,0
A15101506,202209,406094,0,0,26327,0
A15190301,202209,62802,0,0,0,0
A15179701,202209,169216,0,0,9089,0
A15101508,202209,360953,0,0,27516,4862
A15188101,202209,84544,0,0,86281,0
A15185704,202209,98150,0,0,0,0
A15101504,202209,788964,0,0,53708,0
A15102203,202209,96273,0,0,6850,0
A15101507,202209,32279,0,14214,0,2275
A15101702,202209,95286,0,0,6199,0
A15102202,202209,67659,0,0,4440,0
A15101509,202209,32779,0,0,1760,0
A15101903,202209,207864,0,0,12879,0
A15108001,202209,47121,0,0,6607,0
A15106001,202210,48452,0,0,3709,0
A15192201,202210,125238,0,0,8818,0
A15178203,202210,95107,0,0,6155,0
A15105302,202210,622641,0,0,35426,0
A15106103,202210,93746,0,0,5298,0
A15178201,202210,533523,0,0,42209,0
A15178202,202210,71164,0,0,5388,0
A15180705,202210,921776,43587,0,62955,0
A15176202,202210,315496,0,0,21874,0
A15106101,202210,61804,2,0,3210,0
A15105301,202210,67355,0,0,4733,0
A15184101,202210,93331,0,0,12548,0
A15180701,202210,50232,0,0,3681,0
A15105303,202210,630279,0,0,35946,0
A15105005,202210,59786,0,0,8006,0
A15105602,202210,113132,0,0,7467,0
A15105004,202210,178715,0,0,11848,0
A15192202,202210,161597,0,0,9137,0
A15106901,202210,490375,0,0,36913,0
A15105503,202210,290525,0,0,22543,0
A15105006,202210,80972,0,0,6174,0
A15176602,202210,41253,0,0,0,0
A15105008,202210,134607,0,0,6689,0
A15105603,202210,377231,0,292734,14664,5583
A15178204,202210,128164,0,0,8943,0
A10026710,202210,52074,0,0,0,0
A10025428,202210,51890,0,0,2344,0
A10025092,202210,395140,0,0,19103,0
A10023372,202210,8208,0,0,0,0
A10024894,202210,142665,0,0,8454,0
A15177101,202210,40765,0,0,0,0
A15101503,202210,98281,0,0,7067,0
A15176701,202210,176983,0,0,1010,0
A15186002,202210,79873,0,0,5960,0
A15101501,202210,47635,0,0,0,0
A15101101,202210,119414,0,0,8446,0
A15185201,202210,36123,0,0,4837,0
A15179403,202210,150269,0,0,9550,0
A15187101,202210,46423,0,0,3679,0
A15101506,202210,365533,0,0,24279,0
A15101505,202210,48186,0,0,3356,0
A15190301,202210,61528,0,0,0,0
A15179701,202210,149853,0,0,8474,0
A15101802,202210,192990,0,0,23466,0
A15101508,202210,346173,0,0,24764,5226
A15188101,202210,77804,0,0,208232,0
A15185704,202210,88147,0,0,0,0
A15101504,202210,726500,0,0,53459,0
A15102203,202210,92358,0,0,6744,0
A15101507,202210,32958,0,30723,0,3037
A15101702,202210,87820,0,0,6078,0
A15102202,202210,57684,0,0,4330,0
A15190705,202210,457166,0,0,29977,0
A15102902,202210,62079,0,0,0,0
A15101509,202210,33330,0,0,1827,0
A15101903,202210,183030,0,0,11381,0
A15108001,202210,48798,0,0,0,0
A15106001,202211,50834,0,0,3468,0
A15192201,202211,130394,0,0,8860,0
A15178203,202211,86946,0,0,6054,0
A15105302,202211,662014,0,0,39985,0
A15106103,202211,100402,0,0,5449,0
A15178201,202211,562137,0,0,44108,0
A15178202,202211,77378,0,0,5484,0
A15180705,202211,941444,48441,0,63277,0
A15176202,202211,334187,0,0,23272,0
A15106101,202211,65827,54,0,3313,0
A15105301,202211,61321,0,0,4513,0
A15184101,202211,99375,0,0,0,0
A15180701,202211,53930,0,0,3648,0
A15105303,202211,639226,0,0,36696,0
A15105005,202211,61592,0,0,0,0
A15105602,202211,121665,0,0,7800,0
A15105004,202211,189905,0,0,12163,0
A15192202,202211,169110,0,0,9530,0
A15106901,202211,541236,0,0,36176,0
A15105503,202211,308918,0,0,19222,0
A15105006,202211,86095,0,0,5909,0
A15176602,202211,42381,0,0,6460,0
A15105008,202211,133451,0,0,6838,0
A15105603,202211,391227,0,625770,199701,6789
A15178204,202211,138416,0,0,8360,0
A10026710,202211,48140,0,0,4220,0
A10025428,202211,59999,0,0,2164,0
A10025092,202211,379167,0,0,19391,0
A10023372,202211,7910,0,0,93,0
A10024894,202211,146361,0,0,8133,0
A15177101,202211,41816,0,0,0,0
A15101503,202211,101231,0,0,6832,0
A15176701,202211,202984,0,0,791,0
A15186002,202211,80687,0,0,5513,0
A15101501,202211,49127,0,0,5411,0
A15101101,202211,122633,0,0,8028,0
A15185201,202211,37522,0,0,0,0
A15179403,202211,156578,0,0,9588,0
A15187101,202211,49244,0,0,3566,0
A15101506,202211,382830,0,0,25355,0
A15101505,202211,49417,0,0,3186,0
A15190301,202211,62013,0,0,0,0
A15179701,202211,158370,0,0,8837,0
A15101802,202211,193317,0,0,0,0
A15101508,202211,357715,0,0,25594,6060
A15188101,202211,84140,0,0,116198,0
A15185704,202211,92197,0,0,0,0
A15101504,202211,764262,0,0,51335,0
A15102203,202211,93126,0,0,6151,0
A15101507,202211,41013,0,51778,0,2928
A15101903,202211,187500,0,0,12774,0
A15108001,202211,49906,0,0,6428,0
A15106001,202212,54184,0,0,3516,0
A15105302,202212,690487,0,0,33310,0
A15178201,202212,590509,0,0,41464,0
A15176202,202212,355843,0,0,21643,0
A15106101,202212,72051,213,0,3027,0
A15105301,202212,64558,0,0,4545,0
A15184101,202212,102213,0,0,12289,0
A15105005,202212,68183,0,0,7869,0
A15105004,202212,194948,0,0,11399,0
A15192202,202212,186130,0,0,9503,0
A15105006,202212,96848,0,0,5750,0
A15176602,202212,48525,0,0,0,0
A15105008,202212,142175,0,0,6543,0
A10026710,202212,50044,0,0,0,0
A10025092,202212,386223,0,0,18936,0
A15177101,202212,43904,0,0,0,0
A15101503,202212,19370,0,0,210,0
A15186002,202212,87797,0,0,5327,0
A15101501,202212,52555,0,0,0,0
A15101101,202212,134311,0,0,8595,0
A15190301,202212,68950,0,0,0,0
A15101508,202212,375273,0,0,25400,6934
A15188101,202212,90817,0,0,5082,0
A15101504,202212,799969,0,0,51384,0
A15101507,202212,51665,0,96398,0,3251
A15101702,202212,99731,0,0,5729,0
A15102902,202212,70859,0,0,0,0
A15108001,202212,54212,0,0,0,0
A15192201,202301,139764,0,0,8461,0
A15178203,202301,101459,0,0,5907,0
A15105302,202301,740837,0,0,34619,0
A15106103,202301,110955,0,0,4958,0
A15178202,202301,86061,0,0,5376,0
A15180705,202301,1024273,45697,0,62564,0
A15176202,202301,377411,0,0,22669,0
A15105301,202301,66353,0,0,4376,0
A15105005,202301,67589,0,0,0,0
A15105004,202301,206537,0,0,11909,0
A15106901,202301,579244,0,0,35341,0
A15105503,202301,349056,0,0,19228,0
A15176602,202301,49580,0,0,6425,0
A15105008,202301,162955,0,0,6634,0
A15105603,202301,432921,0,1675245,18676,8447
A15178204,202301,166682,0,0,8364,0
A10026710,202301,48912,0,0,4292,0
A10025092,202301,425018,0,0,18956,0
A10023372,202301,11196,0,0,142,0
A15176701,202301,224539,0,0,791,0
A15187101,202301,55603,0,0,3523,0
A15190301,202301,67965,0,0,0,0
A15179701,202301,185895,0,0,8380,0
A15101508,202301,374144,0,0,24878,7186
A15101504,202301,836672,0,0,51974,0
A15101702,202301,101890,0,0,5901,0
A15190705,202301,519510,0,0,27437,0
A15102902,202301,70790,0,0,0,0
A15101509,202301,40548,0,0,1882,0
A15101903,202301,199911,0,0,11576,0
A15108003,202301,49370,0,0,5783,0
A15106001,202302,55402,0,0,3748,0
A15192201,202302,138429,0,0,8490,0
A15105302,202302,707324,0,0,30528,0
A15106103,202302,108799,0,0,7063,0
A15178201,202302,603108,0,0,41598,0
A15106101,202302,71488,620,0,3093,0
A15184101,202302,111959,0,0,11318,0
A15105303,202302,724306,0,0,33338,0
A15105602,202302,134611,0,0,6008,0
A15105004,202302,204417,0,0,10680,0
A15106901,202302,588390,0,0,36028,0
A15105008,202302,161311,0,0,6531,0
A15178204,202302,147553,0,0,7320,0
A10026710,202302,48464,0,0,0,0
A10025428,202302,50372,0,0,0,0
A10025092,202302,426379,0,0,18939,0
A10023372,202302,48693,0,0,0,0
A15176701,202302,232734,0,0,951,0
A15190301,202302,64530,0,0,0,0
A15101802,202302,189009,0,0,21476,0
A15101508,202302,318497,0,0,24818,7687
A15188101,202302,91619,0,0,5094,0
A15102203,202302,99972,0,0,5901,0
A15101702,202302,100138,0,0,5107,0
A15102202,202302,64527,0,0,4145,0
A15190705,202302,522069,0,0,28230,0
A15102902,202302,60178,0,0,0,0
A15101509,202302,32625,0,0,1593,0
A15101903,202302,193861,0,0,11803,0
A15108003,202302,44748,0,0,0,0
A15106001,202303,46566,0,0,3343,0
A15192201,202303,118486,0,0,7841,0
A15105302,202303,611587,0,0,34136,0
A15178202,202303,70289,0,0,4802,0
A15105301,202303,68208,0,0,4279,0
A15180701,202303,48600,0,0,3637,0
A15192202,202303,153434,0,0,8500,0
A15106901,202303,490276,0,0,31340,0
A15105503,202303,280398,0,0,19568,0
A15178204,202303,127435,0,0,8327,0
A10024894,202303,147785,0,0,8280,0
A15176701,202303,212702,0,0,2874,0
A15186002,202303,79207,0,0,5227,0
A15101501,202303,47434,0,0,4954,0
A15101101,202303,122948,0,0,8308,0
A15185201,202303,33113,0,0,0,0
A15179403,202303,148186,0,0,8487,0
A15187101,202303,45884,0,0,3249,0
A15101506,202303,407867,0,0,21838,0
A15190301,202303,56917,0,0,0,0
A15179701,202303,151523,0,0,7573,0
A15101508,202303,346383,0,0,23340,6509
A15102203,202303,84478,0,0,5977,0
A15101507,202303,49899,0,63582,0,3433
A15101702,202303,85466,0,0,5734,0
A15101509,202303,32581,0,0,1797,0
A10026710,202304,47426,0,0,0,0
A15188101,202304,79585,0,0,4882,0
