code,date,elect,gas,heat,watercool,waterhot
A13407002,202207,279267,0,0,0,0
A13482603,202207,229925,3301,0,8521,0
A13482505,202207,231713,0,0,9888,2477
A13483002,202207,263575,0,0,0,0
A10027207,202207,1164759,0,0,70275,14593
A10025263,202207,2134421,0,0,87881,18434
A13483803,202207,129892,0,0,7622,0
A13472701,202207,894763,0,742,43461,7407
A13409001,202207,57904,0,0,3245,0
A10025112,202207,884186,8314,0,32240,6826
A10025104,202207,824417,9791,3,29604,6227
A10025010,202207,1799125,0,0,70880,16126
A13488104,202207,284964,0,0,13205,0
A13470101,202207,333826,0,0,0,0
A13406002,202207,52952,0,0,2917,0
A13470502,202207,114804,0,0,5791,0
A13406205,202207,172562,0,0,0,0
A13481802,202207,93638,3,0,127,0
A13470504,202207,54172,0,0,2500,0
A13485401,202207,67641,0,0,4577,0
A13405002,202207,183519,0,0,9200,0
A13405201,202207,1326380,0,0,52230,0
A13471501,202207,189228,0,0,8188,0
A13405003,202207,723501,0,0,33477,0
A13485302,202207,1613067,0,56003,66498,0
A10025174,202207,198212,0,0,8301,0
A13484501,202207,70023,0,0,0,0
A13403002,202207,118410,0,0,7119,0
A13403101,202207,420208,0,0,20796,3668
A13484201,202207,81010,0,0,4331,0
A10027354,202207,223978,0,0,9003,0
A13486102,202207,7693,0,0,177,0
A13486504,202207,194416,0,0,9959,0
A13402202,202207,64247,0,0,2815,0
A13486705,202207,81168,0,0,8075,0
A13402204,202207,103244,0,0,8926,0
A13486701,202207,53369,0,0,0,0
A10023979,202207,25576,0,0,932,0
A13410012,202207,252412,0,0,10115,2363
A13410002,202207,167195,0,13,8139,1533
A13410008,202207,356856,0,0,16143,3241
A13410001,202207,118545,0,0,5312,1057
A13410011,202207,253162,0,0,13326,2381
A13410003,202207,191909,0,49,9759,1895
A13410007,202207,345554,0,683,17310,3977
A13410004,202207,203121,0,0,9267,1796
A13410010,202207,152220,0,2134,10129,2995
A13410009,202207,274413,0,0,12949,2585
A10024410,202207,76758,0,0,5211,1013
A10024468,202207,380456,0,6,17410,4678
A10024440,202207,299410,0,0,13384,3046
A10024421,202207,305994,0,0,15248,3362
A13407204,202208,259533,0,0,10747,1837
A13407104,202208,860830,0,0,38614,6382
A13407201,202208,56554,0,0,2709,0
A13482505,202208,266428,0,0,11301,2066
A13408003,202208,597538,0,0,23919,5185
A10025263,202208,2398093,20934,0,90123,18561
A13483803,202208,149135,0,0,7620,0
A13472701,202208,1043849,0,1275,49653,7135
A10025104,202208,781246,0,3,30250,6047
A10025010,202208,2050241,0,0,71973,15567
A13481305,202208,293581,0,0,0,0
A13480803,202208,104406,0,0,5146,0
A13488104,202208,258611,0,0,13567,0
A13470101,202208,386559,0,0,0,0
A13406204,202208,141794,0,0,7294,0
A13470502,202208,111384,0,0,6029,0
A13481802,202208,92078,1,0,68,0
A13470504,202208,59810,0,0,2624,0
A13485401,202208,100110,0,0,4819,0
A13471501,202208,183274,0,0,8782,0
A13484102,202208,75337,0,0,4445,0
A13403101,202208,478341,0,0,22682,4024
A13484003,202208,98156,0,0,4436,0
A10027354,202208,210554,0,0,8848,0
A13402103,202208,170108,0,0,0,0
A13402003,202208,130483,2271,0,6500,0
A13402202,202208,71890,0,0,3143,0
A13486705,202208,73657,0,0,0,0
A13402001,202208,53410,0,0,0,0
A13472201,202208,60576,0,0,0,0
A10023695,202208,19748,0,0,148,154
A10023979,202208,45960,0,0,1473,0
A13410012,202208,294377,0,0,10030,2590
A13410005,202208,282984,9303,0,12913,2588
A13410008,202208,335466,0,0,15696,3061
A13410001,202208,109794,0,0,5188,1011
A13410011,202208,253162,0,0,13326,2381
A13410003,202208,180544,0,0,9744,1862
A13410007,202208,324746,0,0,15179,2977
A13410004,202208,192063,0,0,8982,1752
A13410010,202208,224210,0,0,10189,1812
A10024410,202208,100458,0,0,5286,978
A10024422,202208,366489,0,0,19204,3408
A10024440,202208,282249,0,0,13146,2908
A13407204,202209,166069,0,0,9361,2216
A13407002,202209,210052,0,0,0,0
A13407202,202209,89039,0,0,6219,0
A13482603,202209,151481,3383,0,9766,0
A13408003,202209,378759,0,0,22907,6001
A10024562,202209,172671,0,3,8825,2247
A13472701,202209,649502,0,2803,45002,8593
A10026403,202209,211537,0,0,12184,2699
A10025104,202209,546998,9884,9,29899,7106
A10024473,202209,519368,0,10,32736,7410
A13481305,202209,199309,0,0,0,0
A13480803,202209,69337,0,0,4860,0
A13470101,202209,259559,0,0,0,0
A13406204,202209,105740,0,0,7345,0
A13406002,202209,49360,0,0,2762,0
A13470502,202209,74867,0,0,5505,0
A13406201,202209,49927,0,0,3426,0
A13470504,202209,40819,0,0,2801,0
A13485401,202209,96343,0,0,4710,0
A13405201,202209,718406,0,0,49325,0
A13405003,202209,518992,0,0,33367,0
A10025174,202209,150801,0,0,8635,0
A13484501,202209,57489,0,0,0,0
A13484201,202209,66449,0,0,4106,0
A13402002,202209,132129,0,0,15067,0
A13402003,202209,117737,2145,0,0,0
A13475001,202209,58929,0,0,0,0
A13486401,202209,36144,0,0,2261,0
A13402202,202209,48614,0,0,2815,0
A13486705,202209,55861,0,0,8228,0
A13402001,202209,58381,0,0,2490,0
A13486701,202209,35887,0,0,0,0
A13472201,202209,49113,0,0,0,0
A10026852,202209,316432,0,0,16607,0
A10023695,202209,37392,0,0,1785,533
A10023979,202209,22731,0,0,966,0
A13410005,202209,181257,8677,2103,12428,3066
A13410002,202209,107091,0,7,7395,1721
A13410008,202209,226511,0,0,15072,3643
A13410003,202209,118762,0,262,9288,2204
A13410007,202209,219393,0,4420,15461,3997
A13410006,202209,188823,0,901,14167,2782
A10024410,202209,81717,0,2,5194,1138
A10024468,202209,328488,0,12,17613,4571
A13407204,202210,151772,0,0,8977,2811
A13407104,202210,573477,0,0,31099,9356
A13407002,202210,187921,0,0,0,0
A13407202,202210,75657,0,0,5670,0
A13482603,202210,149407,0,0,8431,0
A10025263,202210,1401404,24090,435,89085,26486
A10024562,202210,149712,0,40,9056,2781
A13483803,202210,90494,0,0,7569,0
A10025112,202210,548890,0,200,30928,9373
A10025104,202210,530281,0,172,29276,8938
A10025010,202210,1171083,0,246,69324,21943
A13481305,202210,183341,0,0,0,0
A13488104,202210,188749,0,0,12152,0
A13470101,202210,236561,0,0,0,0
A13481001,202210,39979,0,0,3165,0
A13406204,202210,90006,0,0,6859,0
A13406002,202210,35681,0,0,3009,0
A13485401,202210,75711,0,0,4503,0
A13471501,202210,136215,0,0,8208,0
A13485302,202210,1028050,0,45518,62374,0
A13485301,202210,210035,0,0,11424,0
A13403101,202210,286349,0,0,21104,5775
A13484003,202210,59967,0,0,4739,0
A13402103,202210,102452,0,0,0,0
A13486102,202210,6027,0,0,84,0
A13402003,202210,82880,0,0,6209,0
A13486401,202210,31214,0,0,2237,0
A13402202,202210,41527,0,0,2902,0
A13486705,202210,55349,0,0,0,0
A13486601,202210,47713,0,0,0,0
A13402001,202210,39366,0,0,0,0
A13402204,202210,66923,0,0,0,0
A10027948,202210,85822,0,0,3969,0
A10026852,202210,295098,0,0,15471,0
A10023979,202210,28650,0,0,1369,0
A13410012,202210,160424,0,6151,8395,3394
A13410005,202210,178439,8544,11900,12509,3785
A13410006,202210,183691,0,7588,14443,3538
A13410010,202210,153742,0,7109,9810,2746
A10024410,202210,63442,0,17,4964,1387
A10024468,202210,250795,0,75,17999,5507
A10024440,202210,182878,0,49,12600,3879
A10024421,202210,191119,0,60,14248,4603
A13407204,202211,159447,0,0,8506,3032
A13478601,202211,153348,7443,0,7234,2938
A13407201,202211,40960,0,0,2684,0
A13407202,202211,76485,0,0,5599,0
A13482505,202211,159435,0,0,10677,2576
A13408003,202211,351113,0,40545,22022,7831
A10025263,202211,1450349,0,1170,83981,28684
A13472701,202211,608408,0,96684,41732,11246
A10026403,202211,261496,0,204,11911,3788
A10025112,202211,541505,8714,445,30643,9937
A10024420,202211,48734,0,99,3433,0
A10025010,202211,1225076,0,799,76821,24153
A10024412,202211,136876,0,107,9081,3202
A13480803,202211,66569,0,0,4912,0
A13488104,202211,190614,0,0,12431,0
A13470101,202211,252559,0,0,0,0
A10024932,202211,29527,19547,0,0,0
A13470502,202211,75495,0,0,5372,0
A13406201,202211,46319,0,0,3253,0
A13405002,202211,127360,0,0,8809,0
A13471501,202211,136521,0,0,8128,0
A13485301,202211,212600,0,0,10869,0
A10025174,202211,138564,0,0,8465,0
A13484501,202211,55349,0,0,0,0
A13484004,202211,46727,0,0,2516,0
A13487102,202211,44818,0,0,5747,0
A13486102,202211,8216,0,0,66,0
A13486504,202211,134136,0,0,9374,0
A13475001,202211,42844,0,0,0,0
A13486401,202211,31266,0,0,2102,0
A13402202,202211,45378,0,0,2740,0
A13486705,202211,56552,0,0,7912,0
A13486601,202211,48429,0,0,0,0
A13402001,202211,30751,0,0,2328,0
A13402305,202211,99515,0,0,0,0
A13402204,202211,70701,0,0,8777,0
A13486701,202211,34235,0,0,0,0
A13472201,202211,42904,0,0,0,0
A10027948,202211,79893,0,0,4066,0
A10026852,202211,300833,0,0,16492,0
A10023695,202211,43362,0,43,2448,862
A13410012,202211,168573,0,14950,7824,3864
A13410005,202211,178863,9773,22454,12072,4114
A13410002,202211,105552,0,8986,7083,2337
A13410008,202211,221667,0,13744,15157,4423
A13410001,202211,74112,0,9451,4814,1586
A13410011,202211,174342,0,12588,11959,3675
A13410003,202211,118209,0,8753,9388,2945
A13410007,202211,212585,0,27785,14994,5338
A13410006,202211,182456,0,15204,13887,3941
A13410004,202211,127405,0,12999,8312,2646
A13410010,202211,153742,0,7109,9810,2746
A13410009,202211,176669,0,26225,11756,3935
A10027638,202211,37785,0,27,1923,738
A10024410,202211,59954,0,38,5099,1560
A10024422,202211,235893,0,152,17951,5264
A10024468,202211,241560,0,173,17229,5980
A10024440,202211,186483,0,122,12559,4366
A10024421,202211,191397,0,140,13740,5081
A13407204,202212,166313,0,0,8025,3435
A13407104,202212,631796,0,0,28030,12050
A13478601,202212,160970,6671,0,6595,3237
A13407002,202212,215353,0,0,0,0
A13407201,202212,46825,0,0,2750,0
A13407202,202212,79084,0,0,5380,0
A13482603,202212,169934,0,0,7680,0
A13482505,202212,162643,0,0,10955,2976
A10025415,202212,599154,0,0,30165,0
A13483002,202212,203410,0,0,0,0
A13408003,202212,364724,0,112968,22557,9211
A10027207,202212,1065875,0,3443,65538,26028
A10025263,202212,1451688,24332,4242,85329,34266
A10024562,202212,154136,0,381,8882,3639
A13483803,202212,101312,0,0,7233,0
A13472701,202212,613806,0,207838,44751,14751
A13409001,202212,45286,0,0,3197,0
A10026403,202212,290195,0,643,11626,4187
A10025112,202212,564189,0,1565,30646,11448
A10025104,202212,558198,0,1448,28696,11391
A10023855,202212,132584,0,325,9884,3197
A10024420,202212,52000,0,236,3521,0
A10024473,202212,524129,3827,1600,31788,11984
A10025010,202212,1238901,0,2967,67293,28610
A10024412,202212,296954,0,723,18076,7348
A13481305,202212,201999,0,0,0,0
A13480803,202212,70888,0,0,4610,0
A13488104,202212,209202,0,0,11566,0
A13470101,202212,268213,0,0,0,0
A13406204,202212,93882,0,0,6587,0
A13470502,202212,81147,0,0,5585,0
A13481802,202212,71618,155,0,169,0
A13470504,202212,41597,0,0,2530,0
A13485401,202212,74375,0,0,4283,0
A13405002,202212,144585,0,0,8735,0
A13471501,202212,155718,0,0,7492,0
A13405003,202212,542328,0,0,30987,0
A13485302,202212,1121751,0,46495,61018,0
A13485301,202212,209227,0,0,12159,0
A10025174,202212,143101,0,0,8153,0
A13403002,202212,87614,0,0,6612,0
A13484004,202212,50464,0,0,2489,0
A13402103,202212,111700,0,0,0,0
A13402304,202212,45437,0,0,2915,0
A13402002,202212,98644,0,0,0,0
A13486504,202212,151679,0,0,8872,0
A13475001,202212,55387,0,0,0,0
A13402001,202212,31225,0,0,0,0
A13402305,202212,100886,0,0,0,0
A13402204,202212,74759,0,0,0,0
A13486701,202212,41615,0,0,0,0
A13472201,202212,44013,0,0,0,0
A10027948,202212,79519,0,0,3986,0
A10023695,202212,46682,0,149,2747,1157
A13410012,202212,171630,0,40011,7349,4543
A13410005,202212,195298,7943,48259,12044,4783
A13410006,202212,196660,0,35352,13906,4719
A13410004,202212,138862,0,28561,8409,3030
A13410009,202212,193921,0,52573,11751,4637
A10024410,202212,61477,0,119,4842,1832
A10024468,202212,241510,0,578,17645,6600
A10024440,202212,202281,0,422,12722,5019
A10024421,202212,208892,0,477,13710,5803
A13478601,202301,166197,6964,0,6763,3638
A13407002,202301,226055,0,0,0,0
A13482603,202301,169133,3537,0,7120,0
A13483002,202301,212988,0,0,0,0
A13483803,202301,107652,0,0,6879,0
A13472701,202301,642747,0,195627,45428,15316
A10025112,202301,596170,9237,1462,32321,12564
A10025104,202301,559411,10415,1317,28916,11458
A10024473,202301,528042,0,1499,30387,12299
A10025010,202301,1296885,0,2742,67369,29556
A10024412,202301,299080,0,703,18321,7464
A13480803,202301,74588,0,0,4775,0
A13470101,202301,284783,0,0,0,0
A13481001,202301,47042,0,0,2751,0
A13470503,202301,258262,0,0,15675,0
A13406204,202301,104179,0,0,6571,0
A13406002,202301,41796,0,0,2638,0
A13481802,202301,68827,294,0,168,0
A13470504,202301,41481,0,0,2539,0
A13485401,202301,73831,0,0,4237,0
A13405002,202301,148665,0,0,8557,0
A13471501,202301,156597,0,0,8087,0
A13405003,202301,544341,0,0,31914,0
A13485302,202301,1123213,0,49235,63687,0
A10025174,202301,149362,0,0,8305,0
A13484501,202301,65729,0,0,0,0
A13403101,202301,332611,0,0,21444,7492
A13484201,202301,56580,0,0,4279,0
A10027354,202301,163217,0,0,8474,0
A13402103,202301,123622,0,0,0,0
A13402003,202301,78902,0,0,0,0
A13486504,202301,152147,0,0,9234,0
A13486401,202301,33019,0,0,2121,0
A13486705,202301,62365,0,0,7584,0
A13486601,202301,54338,0,0,0,0
A13402001,202301,42282,0,0,4316,0
A13402305,202301,112009,0,0,0,0
A10027948,202301,88203,0,0,4170,0
A10023979,202301,26106,0,0,1120,0
A13410005,202301,197964,8716,44925,12243,5068
A13410008,202301,242225,0,58639,14717,5919
A13410001,202301,80829,0,16924,4839,1930
A13410011,202301,188140,0,32660,12242,4635
A13410003,202301,131302,0,28364,9452,3698
A13410007,202301,230218,0,62663,15152,6396
A13410006,202301,197420,0,32839,13952,4961
A13410010,202301,165809,0,36891,9435,3593
A13410009,202301,195243,0,50575,11818,4857
A10024468,202301,259779,0,529,17861,6617
A13407104,202302,535121,0,0,21847,13146
A13478601,202302,162274,5699,0,6442,3417
A13407002,202302,214493,0,0,0,0
A13407201,202302,38836,0,0,2653,0
A13407202,202302,84115,0,0,5370,0
A10027207,202302,1139940,0,2022,57314,22918
A13483803,202302,105872,0,0,7007,0
A13472701,202302,625116,0,134536,41077,13359
A10025112,202302,511399,0,918,32346,10834
A10023855,202302,133659,0,175,8525,3015
A10024473,202302,464616,3351,960,29667,10736
A10025010,202302,1271495,0,1684,59987,25880
A13480803,202302,71264,0,0,4485,0
A13470101,202302,274938,0,0,0,0
A13470503,202302,223091,0,0,14112,0
A13406204,202302,100583,0,0,6412,0
A13406002,202302,41724,0,0,2611,0
A13406205,202302,110040,0,0,0,0
A13405003,202302,466800,0,0,31316,0
A13485302,202302,968024,0,39786,60542,0
A13485301,202302,233585,0,0,12009,0
A13403001,202302,41748,0,0,2919,0
A13403101,202302,321494,0,0,20788,7253
A13484004,202302,42960,0,0,2113,0
A10027354,202302,141419,0,0,7575,0
A13402103,202302,122004,0,0,0,0
A13402002,202302,122514,0,0,0,0
A13402003,202302,77269,0,0,6063,0
A13402001,202302,33750,0,0,0,0
A13402204,202302,75767,0,0,0,0
A13486701,202302,34905,0,0,0,0
A13472201,202302,48554,0,0,0,0
A10023695,202302,53280,0,84,2757,1096
A13410005,202302,171922,7596,32460,10875,4475
A13410002,202302,99634,0,14884,6290,2482
A13410011,202302,185214,0,21371,10860,4090
A13410004,202302,122308,0,17685,7564,2838
A13410010,202302,143181,0,47425,8270,3143
A10027638,202302,40081,594,107,1892,847
A10024422,202302,226067,0,263,16146,5783
A10024440,202302,178885,0,242,11516,4715
A10024421,202302,181020,0,264,12064,5172
A13407204,202303,141395,0,0,6286,3443
A13478601,202303,135778,5928,0,6489,2984
A13407002,202303,181637,0,0,0,0
A13407201,202303,40839,0,0,2653,0
A13407202,202303,71821,0,0,4776,0
A13482505,202303,142425,0,0,9646,2920
A13408003,202303,318011,0,34488,22310,8455
A10027207,202303,999507,0,885,65404,24611
A10026403,202303,229191,0,164,11624,3924
A10025112,202303,554560,7414,406,32123,11708
A10025010,202303,1125196,0,685,68232,27926
A10024412,202303,287310,0,188,18210,7646
A13481001,202303,37391,0,0,2392,0
A10024932,202303,28789,15663,0,0,0
A13470502,202303,73616,0,0,5116,0
A13405201,202303,1343956,0,0,91840,0
A13405003,202303,490005,0,0,28495,0
A13485302,202303,1030554,0,42232,59781,0
A10025174,202303,125192,0,0,7254,0
A13403001,202303,40250,0,0,2944,0
A13403101,202303,272053,0,0,19779,6525
A13484004,202303,45371,0,0,2451,0
A13484003,202303,63070,0,0,3719,0
A10027354,202303,149442,0,0,8641,0
A13402103,202303,97770,0,0,0,0
A13487102,202303,41120,0,0,5368,0
A13402304,202303,40589,0,0,2058,0
A13402002,202303,87541,0,0,33143,0
A13402003,202303,65709,0,0,0,0
A13475001,202303,41662,0,0,0,0
A13486401,202303,26393,0,0,2135,0
A13486705,202303,54440,0,0,7128,0
A13486601,202303,45398,0,0,0,0
A10026852,202303,301255,0,0,14293,0
A10023695,202303,46990,0,35,2741,1183
A10023979,202303,19704,0,0,1031,0
A13410002,202303,106165,0,7291,7145,2688
A13410001,202303,75176,0,7464,5016,1901
A13410011,202303,158888,0,10373,12124,4270
A13410003,202303,119110,0,7748,9369,3468
A10024422,202303,237512,0,127,18256,6440
A10024468,202303,228393,0,142,17453,6578
A10024421,202303,191889,0,116,13674,5572
A13407202,202304,75534,0,0,5303,0
A13481802,202304,60749,86,0,109,0
A13405003,202304,465391,0,0,31800,0
A13486601,202304,46939,0,0,0,0
A10024410,202304,59487,0,13,4798,1543
