code,date,elect,gas,heat,watercool,waterhot
A10027909,202208,77500,0,0,2968,0
A13523005,202208,321403,0,38240,12832,2219
A13594701,202208,227619,0,140,8404,1844
A13523003,202208,192187,0,214,9534,1872
A13593801,202208,261202,1647,0,0,3040
A13594203,202208,333863,0,0,15128,3996
A13594403,202208,322080,0,0,0,2848
A10025823,202208,463760,0,0,17327,2715
A10024258,202208,147983,0,13614,3687,737
A13522004,202208,287001,3379,1825,9906,2787
A13588402,202208,216622,0,0,0,1887
A13522007,202208,30035,0,0,1147,4146
A13522006,202208,269360,0,0,0,2465
A13588601,202208,129922,0,1259,5118,942
A13550502,202208,347119,0,0,15641,3207
A13527003,202208,146600,0,0,4159,0
A13527014,202208,236870,0,0,8704,1528
A13585404,202208,223929,2329,0,8758,1988
A13527002,202208,60116,0,0,3107,560
A13585403,202208,771178,0,10,9337,1699
A13527008,202208,146590,0,0,6983,0
A13527013,202208,229422,0,0,7244,1278
A13527203,202208,1540366,0,0,65783,15602
A13527017,202208,1757674,0,0,27890,4798
A13586102,202208,84598,0,0,4036,779
A13527016,202208,205844,0,91,9065,1688
A13550403,202208,166865,0,0,5923,1432
A13527001,202208,55312,0,0,936,0
A13527010,202208,149737,0,0,7858,1490
A13527006,202208,110927,0,0,4520,0
A10027319,202208,63452,0,0,2315,422
A10024793,202208,9055,119225,0,0,0
A13508012,202209,158497,0,0,7495,1928
A13579501,202209,160018,0,0,7152,2042
A13508009,202209,181336,0,475,9885,2672
A13579504,202209,80676,0,0,2783,0
A13508003,202209,39333,0,0,994,0
A13508002,202209,49080,0,0,3419,0
A13508006,202209,167924,0,37645,5957,1554
A13592706,202209,297962,0,10,21680,5565
A13579505,202209,223922,0,202,10822,2802
A13508005,202209,39789,0,0,1837,0
A13592605,202209,239086,0,0,15562,4205
A13591402,202209,65368,0,0,4087,0
A10027474,202209,153728,0,2,7764,2086
A10023825,202209,155779,0,8,6811,1944
A13599303,202209,381807,0,0,0,4859
A13599402,202209,363968,5534,0,13826,3089
A13524009,202209,336491,0,0,17462,4729
A13599301,202209,260626,0,135,0,3173
A10025675,202209,671000,0,11,32099,6946
A10024564,202209,776676,0,11,40353,11700
A10023996,202209,97811,0,0,7672,1004
A13510001,202209,54296,0,0,2901,0
A13510102,202209,108167,0,0,5506,1426
A13510006,202209,113533,0,0,10815,0
A13510103,202209,106397,0,0,7344,2098
A13510202,202209,54325,0,0,3144,779
A13576201,202209,123085,0,0,0,0
A13509001,202209,59715,0,0,3423,0
A13509010,202209,274769,0,0,15674,3511
A13509009,202209,271954,0,2057,10219,2248
A10026350,202209,156231,0,0,6277,1704
A13528103,202209,404488,0,3587,20024,5425
A13528003,202209,388724,4205,19501,14115,5063
A13528007,202209,186505,0,176,8022,2180
A13528105,202209,396893,0,0,21039,4003
A13583403,202209,143450,0,0,7052,2244
A13583402,202209,102966,0,0,6980,1463
A10024102,202209,129478,0,0,4299,0
A10024501,202209,36882,0,0,1331,0
A13589802,202209,1124867,0,0,48198,14795
A13511201,202209,150767,0,0,0,0
A13590602,202209,202896,0,108100,0,3035
A13511001,202209,114555,0,0,0,1432
A13511004,202209,565548,0,0,0,9715
A13511003,202209,341200,0,0,14947,4372
A13519002,202209,130668,0,0,7368,0
A13519007,202209,228268,0,15,14724,3552
A13519005,202209,168697,0,0,10805,0
A13519003,202209,120756,0,0,6773,0
A13519001,202209,118190,0,0,6877,0
A10027985,202209,370458,0,13,22088,5802
A10027912,202209,116294,0,0,5576,0
A13523004,202209,194735,0,1003,9045,3644
A13594701,202209,171914,0,1973,8578,1993
A13523003,202209,145719,0,3275,9075,2185
A13594402,202209,111012,0,53,0,1486
A13594403,202209,213373,0,0,0,2977
A10027571,202209,43031,0,0,0,672
A10025823,202209,358780,0,6,17246,3166
A10024216,202209,698680,0,12,34764,9642
A10024258,202209,73092,0,0,3054,825
A13522006,202209,205509,0,0,0,2746
A13552002,202209,287711,0,0,14502,0
A10027446,202209,172590,0,0,7654,1815
A13550502,202209,228193,0,13,14842,3555
A13527005,202209,35345,0,0,1638,359
A13585404,202209,153587,0,0,8598,2190
A13527002,202209,44536,0,0,3083,756
A13527013,202209,163616,0,0,6851,1466
A13527203,202209,1090059,0,0,62618,16892
A13527018,202209,46791,0,0,1331,0
A13585401,202209,56357,0,0,799,799
A13585804,202209,307781,0,0,0,4958
A13585402,202209,366829,0,65,7639,0
A13550403,202209,110882,0,0,5934,1723
A13527010,202209,93376,0,0,6911,1539
A13527019,202209,180220,0,2,7265,1576
A13527006,202209,73552,0,0,3862,0
A13508012,202210,126778,0,42,7411,2399
A13592604,202210,203404,0,18938,15960,5004
A13508004,202210,53292,0,20,3693,914
A13579504,202210,63099,0,0,3090,0
A13508003,202210,29006,0,0,1038,0
A13508010,202210,81029,0,0,3078,0
A13508002,202210,45419,0,0,3139,0
A13579506,202210,95386,0,32589,5536,1752
A13508006,202210,120593,0,75704,5873,1798
A13592601,202210,145724,0,76,8782,2674
A13579505,202210,212976,0,7735,10717,3088
A13508001,202210,30644,0,0,2245,0
A13508005,202210,29616,0,0,1800,0
A13591402,202210,62132,0,0,3988,0
A13524004,202210,112787,0,0,6199,2149
A13599402,202210,240845,0,0,14043,3870
A13524005,202210,120883,0,14875,0,1933
A13524006,202210,223246,0,0,9595,2795
A13524009,202210,276567,0,38791,16678,5684
A13580002,202210,64400,0,0,3391,1071
A13599301,202210,254020,0,433,0,4371
A10025203,202210,621808,0,138,22755,5397
A10025675,202210,622514,0,241,33576,9330
A10024564,202210,713824,0,196,41003,14130
A13510006,202210,89612,0,0,0,0
A13576201,202210,82940,0,0,0,0
A13510005,202210,182684,0,6437,8710,2659
A13510002,202210,66370,0,0,0,0
A13510009,202210,70213,0,0,3308,0
A13509001,202210,48615,0,0,3465,0
A13509007,202210,82686,0,84332,5885,1791
A13509101,202210,43378,0,0,3054,0
A13509009,202210,238125,0,15760,10311,2751
A10026350,202210,139894,0,54,6429,2048
A10024131,202210,214415,0,54,10545,3593
A13528102,202210,267120,0,22744,17406,5948
A13528103,202210,353895,0,14084,20469,6503
A13583604,202210,415147,0,0,15332,5856
A13583701,202210,160865,0,53,8712,2922
A13528003,202210,272321,0,234716,14469,6288
A13528007,202210,150522,0,3909,8211,2628
A13528105,202210,355224,0,0,19444,4927
A13528001,202210,46248,0,0,1420,0
A13583404,202210,171508,0,0,11938,3060
A10024102,202210,122911,0,0,4104,0
A13501004,202210,137577,0,0,9228,0
A13572601,202210,72772,0,0,1771,0
A10024501,202210,29965,0,0,1327,0
A13589802,202210,1040290,0,14,43308,16371
A13511201,202210,128451,0,0,0,0
A13511003,202210,319269,0,0,0,5055
A13519007,202210,221962,0,125,15103,4310
A13519003,202210,96254,0,0,6381,0
A10027558,202210,111241,0,32,3829,1180
A10028172,202210,212375,0,72,13855,4257
A13519008,202210,198579,0,65090,13380,3663
A13520001,202210,312416,0,0,17904,0
A10027909,202210,50670,0,0,2979,0
A10027912,202210,110685,0,0,5049,0
A13523003,202210,121249,0,113066,9154,2544
A13594402,202210,109057,0,191,0,1796
A13594203,202210,219134,0,22509,12302,4583
A10027571,202210,37943,0,1722,0,818
A10025823,202210,283115,0,88,15834,3467
A10024258,202210,60622,0,12,3116,980
A13588402,202210,137783,0,21633,0,2342
A13522007,202210,35387,0,17152,1325,4682
A13588601,202210,74162,0,55646,4193,1318
A10027446,202210,164512,0,97,7282,2206
A13527014,202210,190239,0,102330,8125,1984
A13527004,202210,44948,0,5480,3585,1000
A13585404,202210,136463,2393,46,8765,2603
A13527002,202210,42323,0,7313,2996,801
A13585403,202210,457731,0,140,8524,2198
A13527013,202210,166404,0,11630,6446,1678
A13527203,202210,1028387,0,60716,64193,20294
A13527017,202210,1154262,0,478,26241,6082
A13585402,202210,366829,0,185,7639,0
A13527011,202210,164568,0,86,8138,2658
A13527019,202210,175025,0,82,7131,1953
A10024793,202210,8748,106680,0,0,0
A13508009,202211,155528,0,15272,9489,3295
A13508004,202211,51181,0,66,3848,1089
A13579504,202211,42727,0,0,3064,0
A13579506,202211,91793,0,103210,5293,1871
A13579505,202211,213921,0,17663,9777,3099
A13508001,202211,27353,0,0,0,0
A13579503,202211,48306,0,0,0,0
A10027474,202211,135538,0,146,7670,2754
A13580602,202211,196533,0,26596,13543,4132
A13524005,202211,125107,0,37681,0,2219
A13580001,202211,55232,0,10642,4037,1125
A13524006,202211,222964,0,0,7974,3051
A10025203,202211,642224,5863,368,21424,5935
A10024564,202211,694571,0,531,39710,15318
A10023996,202211,78641,0,70,7389,1350
A13510003,202211,67675,0,9251,4082,1505
A13510201,202211,45393,0,10882,2388,887
A13510203,202211,75522,0,0,3930,0
A13510006,202211,86104,0,0,10373,0
A13510202,202211,50128,0,0,2694,1040
A13510005,202211,182970,0,11974,8528,3182
A13510009,202211,66649,0,0,3411,0
A13510007,202211,187924,0,204116,8712,3058
A13570501,202211,246763,0,52847,17417,5627
A13550701,202211,107215,0,9509,6649,2108
A13509010,202211,249391,0,347,15222,4677
A13509006,202211,74950,0,0,5672,0
A13509012,202211,311996,0,28908,22417,8194
A13509007,202211,82756,0,164277,5670,1911
A13509101,202211,47045,0,0,3314,0
A13509009,202211,231993,0,33402,10204,3194
A10026350,202211,135340,0,124,6410,2211
A13528103,202211,340566,0,34435,19242,6826
A13583701,202211,166588,3108,254,10163,4191
A13528003,202211,269097,4332,420313,13183,6785
A13528007,202211,143002,0,10244,7955,2891
A13528001,202211,41292,0,0,1371,0
A13584101,202211,106880,0,24140,7028,2398
A13583507,202211,1141754,0,0,52639,21042
A13583403,202211,128841,0,0,5930,2776
A10027800,202211,903364,0,459,41059,10517
A10024102,202211,119649,0,0,4333,0
A10026924,202211,84998,0,109,4677,1588
A13572601,202211,59537,0,0,1816,0
A13582002,202211,138546,0,0,0,2822
A13583301,202211,49841,0,0,2985,0
A13501006,202211,122206,0,97,5943,2067
A13501002,202211,72159,0,0,2647,0
A10024501,202211,26504,0,0,1350,0
A13590204,202211,287243,0,1248900,5533,4279
A13589802,202211,1005112,0,29,40570,17553
A13511201,202211,131401,0,0,0,0
A13551103,202211,296295,0,0,0,5476
A13590602,202211,179698,0,808400,0,3565
A13511001,202211,98870,0,0,0,1917
A13511004,202211,527767,0,2629,0,11850
A13511101,202211,196755,0,0,13306,3306
A13511003,202211,317833,0,0,18927,5448
A13519002,202211,102193,0,0,7121,0
A13519006,202211,259235,0,261,18062,5801
A13519007,202211,218563,0,265,14450,4670
A13519004,202211,100643,3498,0,5752,0
A13519005,202211,169571,0,0,10581,0
A13519003,202211,98840,0,0,6664,0
A13519001,202211,96769,0,0,6646,0
A10027558,202211,71719,0,73,3737,1232
A10028172,202211,269061,0,164,13337,4524
A13519008,202211,199461,0,127950,12913,3995
A10027985,202211,358964,0,364,21885,7687
A13520002,202211,393325,0,0,20802,13400
A13520001,202211,301927,0,0,18736,0
A10027912,202211,100432,0,0,15619,0
A13523005,202211,249214,0,371438,11561,3370
A13523004,202211,186507,0,37232,8297,4674
A13594701,202211,149703,0,22973,7823,2914
A13523003,202211,123719,0,239489,9419,2990
A13594402,202211,109127,0,310,0,1954
A13593801,202211,154892,1717,0,15225,4030
A13594203,202211,230938,0,38477,12211,5499
A13594403,202211,199253,0,0,0,4090
A10027571,202211,38183,0,3194,0,852
A10025823,202211,276085,0,207,16309,4215
A10023547,202211,75550,0,0,1556,0
A10024216,202211,645874,0,533,34526,12140
A10024258,202211,59835,0,35,2978,1064
A13522003,202211,25309,4647,18089,0,2661
A13522004,202211,176274,0,368828,7899,3733
A13588402,202211,145445,0,42899,0,2679
A13522007,202211,44934,0,34818,1400,5035
A13522006,202211,174215,0,38037,0,3955
A13552002,202211,235763,0,0,13266,0
A13588601,202211,77856,0,118008,4227,1651
A10027446,202211,161856,0,215,7357,2447
A13550502,202211,213965,9614,411,15343,4930
A13527003,202211,78095,0,502049,3720,0
A13527005,202211,25429,0,36319,1607,498
A13527014,202211,182382,0,247576,7997,2231
A13527004,202211,44467,0,12303,3580,1158
A13585404,202211,132026,0,140,8389,2745
A13527002,202211,42713,0,13046,2918,939
A13585403,202211,430242,0,331,8153,2386
A13527008,202211,89448,0,0,6606,0
A13527013,202211,163113,0,26585,5758,1950
A13527203,202211,1002882,0,130670,62243,21518
A13527018,202211,35204,0,0,1411,0
A13527017,202211,1092986,0,970,27978,6126
A13585401,202211,59885,0,4162,1233,1233
A13586102,202211,53334,0,8410,3214,988
A13585804,202211,279307,0,404924,0,6774
A13527007,202211,106563,0,10148,5731,1992
A13585402,202211,376437,0,4157,1245,0
A13527011,202211,159457,0,196,8156,2824
A13527016,202211,128232,0,14235,8723,2585
A13550403,202211,105870,0,17040,5892,2552
A13527001,202211,28603,0,0,886,0
A13527010,202211,89985,0,0,7328,2173
A13527019,202211,172382,0,194,7042,2259
A13527006,202211,67095,0,0,4188,0
A10027319,202211,36466,0,34,2299,623
A10024793,202211,10038,119430,0,0,0
A13508012,202212,125648,0,404,7093,2994
A13579501,202212,175329,0,58839,7047,3019
A13592604,202212,198851,0,93489,15068,5840
A13508009,202212,166629,0,40755,9330,3700
A13508004,202212,52317,0,213,3625,1145
A13579504,202212,46797,0,0,2769,0
A13508003,202212,29826,0,0,1112,0
A13508010,202212,80663,0,0,2894,0
A13508002,202212,50022,0,0,3020,0
A13579506,202212,98577,0,337730,5570,2194
A13508006,202212,107421,0,630992,5943,2337
A13508011,202212,163318,0,656,8634,3668
A13592601,202212,135487,0,603,8651,3312
A13592002,202212,109055,0,26956,4214,1765
A13592706,202212,278092,5584,1312,20498,8003
A13579505,202212,230085,0,61449,11070,3981
A13508001,202212,47921,0,0,4171,0
A13508005,202212,28666,0,0,1861,0
A13579503,202212,47619,0,0,6244,0
A13592605,202212,239843,4016,1078,14605,5685
A13591402,202212,68017,0,0,3738,0
A10027474,202212,144295,0,501,7610,3194
A10023825,202212,160567,0,405,7481,3352
A13599303,202212,226628,0,0,0,5942
A13580602,202212,213667,0,51839,13946,4846
A13524004,202212,121532,0,0,5350,2835
A13599402,202212,253311,0,0,11085,4434
A13524005,202212,132213,0,58334,0,2438
A13580001,202212,59409,0,28578,3939,1301
A13524006,202212,267129,0,0,11940,3491
A13593901,202212,81156,0,35208,4518,1630
A13524009,202212,281460,0,125698,16170,6331
A13580002,202212,73809,0,0,2829,1303
A13599301,202212,282313,0,1444,0,5781
A10025203,202212,659096,0,1317,21721,6915
A10025675,202212,645528,0,1876,32252,11173
A10024564,202212,735260,0,1935,40485,17572
A10023996,202212,78856,0,218,0,1590
A13510102,202212,84808,0,32557,5131,1971
A13510006,202212,86790,0,0,0,0
A13510103,202212,118484,0,43076,6557,2811
A13576201,202212,83000,0,0,0,0
A13570501,202212,265680,0,101871,16451,6472
A13550701,202212,107327,0,28347,6753,2592
A13509004,202212,69039,0,0,4186,0
A13509010,202212,266241,0,1104,15822,5695
A13509003,202212,64905,0,0,8470,0
A13509007,202212,86148,0,484510,5579,2183
A10026350,202212,145409,0,394,6481,2639
A13528102,202212,276899,0,94909,17258,7489
A13528103,202212,367249,0,151137,20739,7791
A13528004,202212,774805,0,299176,49013,17953
A13528003,202212,292649,0,1201206,12925,7454
A13528007,202212,143495,0,39599,8153,3363
A13528001,202212,42204,0,0,1412,0
A13584101,202212,114783,0,60921,7357,2825
A13583403,202212,140548,0,0,5555,3239
A13583402,202212,108771,0,0,5226,2447
A10027800,202212,977997,0,1652,39168,12834
A10026924,202212,84331,0,312,4490,1898
A13572601,202212,58648,0,0,1856,0
A13582002,202212,148629,0,0,0,3295
A13501006,202212,131347,0,362,6042,2391
A13501002,202212,79858,0,0,2669,0
A10024501,202212,26523,0,0,1300,0
A13590204,202212,303495,0,2847000,5533,4653
A13589802,202212,1108941,0,96,38054,18758
A13551103,202212,306513,0,0,0,5613
A13590602,202212,212068,0,1770200,0,3990
A13511001,202212,109420,0,0,0,2254
A13511004,202212,580164,0,6188,0,11810
A13511003,202212,373033,0,0,0,6021
A13519007,202212,232168,0,759,14614,5498
A13519005,202212,182918,0,0,10058,0
A13519001,202212,98220,0,0,6206,0
A10027558,202212,72800,0,218,3701,1295
A10028172,202212,286070,0,506,13596,5173
A13519008,202212,213385,0,555939,12805,4510
A13520001,202212,300081,0,0,17749,0
A10027909,202212,52709,0,0,2943,0
A13523003,202212,125940,0,670204,8960,3370
A13594402,202212,127504,0,673,0,2168
A10027571,202212,40428,0,7777,0,1039
A10025823,202212,276389,0,688,15601,4688
A10024216,202212,690064,0,1726,35490,13680
A13522003,202212,27020,0,60859,0,2678
A13522007,202212,49676,0,76759,1412,5051
A13522006,202212,181726,0,82314,0,4340
A13588601,202212,84217,0,326282,3581,1885
A10027446,202212,172481,0,611,7314,2872
A13550502,202212,234725,8923,1087,13697,5079
A13527003,202212,78095,0,502049,3720,0
A13527004,202212,50182,0,22361,3505,1230
A13527008,202212,92289,0,0,6441,0
A13527013,202212,188146,0,63896,5539,2377
A13527018,202212,39948,0,0,1458,0
A13585401,202212,66176,0,9179,1132,1132
A13586102,202212,53334,0,8410,3214,988
A13585804,202212,305127,0,1308478,0,7551
A13527007,202212,108570,0,23423,5789,2336
A13585402,202212,376437,0,957,-357,0
A13527011,202212,179772,0,626,8007,3298
A13527016,202212,153177,0,36268,8286,2630
A13550403,202212,114122,0,29170,4946,2521
A13527001,202212,32013,0,0,893,0
A13527010,202212,93542,0,0,6600,2306
